state,district,market,commodity,min_price,max_price,modal_price
Tamil Nadu,Thiruvellore,Naravarikuppam(Uzhavar Sandhai ) APMC,Snakeguard,4000,4000,4000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,Bottle gourd,4000,4000,4000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,Green Chilli,5000,5000,5000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,Snakeguard,4000,4000,4000
Tamil Nadu,Thiruvellore,Perambakkam(Uzhavar Sandhai ) APMC,Rose(Local),8000,8000,8000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Chikoos(Sapota),4000,4000,4000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Snakeguard,3000,3000,3000
Tamil Nadu,Thiruvarur,Tiruthuraipoondi(Uzhavar Sandhai ) APMC,Drumstick,5000,5000,5000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Brinjal,2200,2600,2400
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Grapes,10000,15000,12500
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Bitter gourd,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Snakeguard,2200,2400,2300
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Beetroot,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),4000,5400,4700
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Pomegranate,20000,25000,22500
Tamil Nadu,Thiruvarur,Mannargudi I(Uzhavar Sandhai ) APMC,Mint(Pudina),4000,4000,4000
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Bottle gourd,2000,2000,2000
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Green Chilli,3400,3400,3400
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Raddish,2400,2400,2400
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Green Avare(W),5000,5000,5000
Tamil Nadu,Thiruvarur,Needamangalam(Uzhavar Sandhai ) APMC,Mint(Pudina),3500,3500,3500
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ) APMC,Bitter gourd,4000,4000,4000
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ) APMC,Snakeguard,3000,3000,3000
Tamil Nadu,Thiruvarur,Muthupettai(Uzhavar Sandhai ) APMC,Beetroot,3000,3000,3000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Potato,3000,3400,3200
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Garlic,16000,16000,16000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Brinjal,2200,2600,2400
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Onion,2600,3400,3000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Bottle gourd,2000,2000,2000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Amaranthus,2000,2000,2000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Cabbage,2000,2000,2000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),4000,5400,4700
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Lime,2600,2600,2600
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,4000,4000,4000
Tamil Nadu,Thiruvarur,Mannargudi II(Uzhavar Sandhai ) APMC,Onion Green,4400,4400,4400
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Banana,3000,3500,3250
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Beetroot,2500,3000,2750
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Pumpkin,2500,3000,2750
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Carrot,4500,5000,4750
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4500,5000,4750
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Lime,14600,15000,14800
Tamil Nadu,Tuticorin,Kovilpatti(Uzhavar Sandhai ) APMC,Lemon,14000,14500,14250
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Bitter gourd,2400,3000,2700
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Cowpea(Veg),5000,6000,5500
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Carrot,2500,3000,2750
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Chikoos(Sapota),4000,5000,4500
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),3500,4000,3750
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Chow Chow,2500,3000,2750
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),6000,7000,6500
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Tender Coconut,2500,3000,2750
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Marigold(Calcutta),14000,16000,15000
Tamil Nadu,Thiruvannamalai,Tiruvannamalai(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3500,4000,3750
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Tomato,1200,1500,1350
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Ginger(Green),7000,8400,7700
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Carrot,2500,3000,2750
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),1600,2000,1800
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Green Avare(W),4000,4800,4400
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Guava,4200,5000,4600
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Tender Coconut,1500,2000,1750
Tamil Nadu,Thiruvannamalai,Polur(Uzhavar Sandhai ) APMC,Mint(Pudina),3300,4000,3650
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Tapioca,2000,2500,2250
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Coconut,4000,5000,4500
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Carrot,2500,3000,2750
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Cluster beans,4000,4800,4400
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Cabbage,2000,2500,2250
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Drumstick,4200,5000,4600
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Yam(Ratalu),3300,4000,3650
Tamil Nadu,Thiruvannamalai,Arani(Uzhavar Sandhai ) APMC,Onion Green,4000,5000,4500
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Tomato,800,1000,900
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Green Chilli,4200,5000,4600
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Beans,4200,5000,4600
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Tapioca,2000,2500,2250
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Ginger(Green),8000,10000,9000
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3000,3600,3300
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Raddish,1600,2000,1800
Tamil Nadu,Thiruvannamalai,Chengam(Uzhavar Sandhai ) APMC,Onion Green,3000,3600,3300
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Carrot,2500,3000,2750
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Potato,2500,3000,2750
Tamil Nadu,Thiruvannamalai,Vandavasi(Uzhavar Sandhai ) APMC,Drumstick,4000,5000,4500
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Coriander(Leaves),4000,5000,4500
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Bottle gourd,1500,2000,1750
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Amaranthus,3500,4000,3750
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Sweet Potato,2500,3000,2750
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Drumstick,6000,7000,6500
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Fig(Anjura/Anjeer),5000,6000,5500
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Lemon,10000,12000,11000
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),7000,8000,7500
Tamil Nadu,Thiruvannamalai,Tamarainagar(Uzhavar Sandhai ) APMC,Mint(Pudina),3500,4000,3750
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Cauliflower,3500,4000,3750
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Green Peas,7000,7000,7000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Papaya,4000,4000,4000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),6000,6000,6000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Bottle gourd,1600,1600,1600
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5000,5000,5000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Cowpea(Veg),3000,3000,3000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Tapioca,3600,3600,3600
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Betal Leaves,12000,12000,12000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Carrot,4600,4600,4600
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Brinjal,3000,4000,3500
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Water Melon,2000,2000,2000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Snakeguard,3000,3000,3000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Capsicum,5400,5400,5400
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Drumstick,3000,4000,3500
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Yam(Ratalu),6000,6000,6000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Indian Beans(Seam),6000,6000,6000
Tamil Nadu,Thiruchirappalli,KKNagar(Uzhavar Sandhai ) APMC,Onion Green,4000,4000,4000
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Potato,3000,3000,3000
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Cauliflower,4000,4000,4000
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Grapes,8000,8000,8000
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Tomato,2000,2000,2000
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Pumpkin,1500,1500,1500
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Amaranthus,2000,2000,2000
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Banana - Green,3000,3000,3000
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3000,3600,3300
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Raddish,2000,2500,2250
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Green Avare(W),6000,6000,6000
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Chow Chow,2400,2400,2400
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Onion,2000,3000,2500
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4500,5000,4750
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Banana - Green,2500,2500,2500
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Beans,7000,7500,7250
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Carrot,4000,4500,4250
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Papaya,3500,4000,3750
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3000,3600,3300
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Capsicum,5000,5500,5250
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Green Avare(W),6000,7000,6500
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Yam(Ratalu),4500,5000,4750
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Bottle gourd,2000,2000,2000
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Green Chilli,3500,3500,3500
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Snakeguard,3000,3000,3000
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Onion,2500,3000,2750
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Cluster beans,4000,4000,4000
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Bottle gourd,1600,2000,1800
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Green Chilli,3400,3400,3400
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Tapioca,3000,3000,3000
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Carrot,4600,4600,4600
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),4000,4000,4000
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Green Avare(W),8000,8000,8000
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Guava,7000,7000,7000
Tamil Nadu,Thiruchirappalli,Lalgudi(Uzhavar Sandhai ) APMC,Lemon,12000,12000,12000
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Banana,5000,5000,5000
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Bottle gourd,2000,2000,2000
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Green Chilli,3500,3500,3500
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Beetroot,2600,2600,2600
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Green Avare(W),4600,4600,4600
Tamil Nadu,Thiruchirappalli,Manachanallur(Uzhavar Sandhai ) APMC,Tender Coconut,3500,3500,3500
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Beetroot,3600,3600,3600
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Tomato,1600,2000,1800
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Cluster beans,4000,4000,4000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Coconut,4000,4000,4000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),2500,3000,2750
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Green Avare(W),6000,6000,6000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),6600,6600,6600
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Colacasia,4000,4000,4000
Tamil Nadu,Vellore,Gudiyatham(Uzhavar Sandhai ) APMC,Sweet Corn ,2400,2400,2400
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Onion,2400,2400,2400
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Brinjal,2000,2000,2000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Grapes,15000,15000,15000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Tomato,1400,1600,1500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Pumpkin,2000,2000,2000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Sweet Potato,3000,3000,3000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Green Peas,7000,7000,7000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),2500,2500,2500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),2000,3000,2500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Raddish,1500,1500,1500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Marigold(Calcutta),18000,20000,19000
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Yam(Ratalu),2500,2500,2500
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ) APMC,Rose(Local),13000,15000,14000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Cauliflower,2500,3000,2750
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Water Melon,1500,1500,1500
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Cluster beans,4000,4000,4000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Ashgourd,2000,2000,2000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Pumpkin,2000,2000,2000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Ginger(Green),7000,7000,7000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Potato,3000,3000,3000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Groundnut,9000,9000,9000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),4000,8000,6000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Guava,4000,6000,5000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Onion Green,4000,4000,4000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Mint(Pudina),4000,4000,4000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Rose(Local),30000,30000,30000
Tamil Nadu,Villupuram,Villupuram(Uzhavar Sandhai ) APMC,Tube Rose(Loose),15000,15000,15000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Groundnut,9000,9000,9000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Cluster beans,3500,3500,3500
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Pumpkin,2000,2000,2000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Snakeguard,4000,4000,4000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Raddish,2500,2500,2500
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Chow Chow,3500,3500,3500
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),3000,5000,4000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Guava,6000,6000,6000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Yam(Ratalu),5000,5000,5000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Lemon,12000,12000,12000
Tamil Nadu,Villupuram,Gingee(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),8000,8000,8000
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Soyabean,9000,10000,9500
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Bottle gourd,1500,2000,1750
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Beans,7000,8000,7500
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Garlic,13000,14000,13500
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Tomato,1800,2000,1900
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Cabbage,2500,3000,2750
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Beetroot,2500,3000,2750
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),5000,6000,5500
Tamil Nadu,Virudhunagar,Aruppukottai(Uzhavar Sandhai ) APMC,Mint(Pudina),3000,3500,3250
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Cauliflower,2500,3000,2750
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Soyabean,8000,10000,9000
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Coriander(Leaves),4500,5000,4750
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Tomato,1500,2000,1750
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),2000,2500,2250
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Green Chilli,4500,5000,4750
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Beans,7500,8000,7750
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Ginger(Green),6500,7500,7000
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Snakeguard,2000,2500,2250
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Beetroot,2300,2800,2550
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Knool Khol,5000,6000,5500
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Colacasia,5000,6000,5500
Tamil Nadu,Virudhunagar,Rajapalayam(Uzhavar Sandhai ) APMC,Onion Green,3000,3500,3250
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ) APMC,Ashgourd,2000,2200,2100
Tamil Nadu,Virudhunagar,Virudhunagar(Uzhavar Sandhai ) APMC,Onion Green,3800,4000,3900
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Amaranthus,3700,4000,3850
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Cabbage,1800,2000,1900
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Guava,5500,6000,5750
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Yam(Ratalu),3700,4000,3850
Tamil Nadu,Virudhunagar,Sivakasi(Uzhavar Sandhai ) APMC,Onion Green,4700,5000,4850
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Papaya,2500,3000,2750
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Ashgourd,1600,2000,1800
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3500,4000,3750
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Coconut,5500,6000,5750
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Cabbage,1600,2000,1800
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Snakeguard,3500,4000,3750
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),3500,4000,3750
Tamil Nadu,Virudhunagar,Sathur(Uzhavar Sandhai ) APMC,Lemon,11000,12000,11500
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Onion,2000,2500,2250
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Pumpkin,2000,2500,2250
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Banana - Green,3000,3500,3250
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Carrot,4500,5000,4750
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),5500,6000,5750
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Guava,4500,5000,4750
Tamil Nadu,Virudhunagar,Kariyapatti(Uzhavar Sandhai ) APMC,Mint(Pudina),3000,3500,3250
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Beans,6500,8000,7250
Tamil Nadu,Virudhunagar,Thalavaipuram(Uzhavar Sandhai ) APMC,Bitter gourd,4000,5000,4500
